metro_minutes,metro_walking,total_area,living_area,kitchen_area,price,utilities_amount,utilities_included,prepayment_months,is_long_rental_term
27,1,75.0,45.0,16.0,70000.0,6000.0,0,1.0,1
27,1,70.0,42.0,15.0,70000.0,6000.0,0,1.0,0
27,1,70.0,44.0,16.0,70000.0,9000.0,0,1.0,1
27,1,72.0,40.0,15.0,80000.0,10000.0,0,1.0,0
0,1,81.0,57.0,9.0,54000.0,6000.0,0,1.0,1
20,1,96.0,61.0,12.0,75000.0,8000.0,0,1.0,1
27,1,26.0,18.0,6.0,33000.0,5000.0,0,1.0,0
27,1,30.0,20.0,5.0,35000.0,7000.0,0,1.0,0
15,1,52.0,30.0,9.0,38000.0,6000.0,0,1.0,1
28,1,38.0,25.0,10.0,40000.0,8000.0,0,1.0,0
28,1,48.0,20.0,15.0,45000.0,6000.0,0,1.0,0
1,1,80.0,55.0,20.0,50000.0,5000.0,0,1.0,1
7,1,60.0,42.0,12.0,50000.0,5000.0,0,1.0,1
9,1,100.0,75.0,18.0,55000.0,7000.0,0,1.0,1
28,1,50.0,25.0,18.0,55000.0,8000.0,0,1.0,1
17,1,108.9,63.8,13.9,60000.0,8000.0,0,1.0,1
10,0,72.0,45.0,20.0,70000.0,7000.0,0,1.0,1
0,1,70.0,40.0,12.0,75000.0,4600.0,0,1.0,1
5,1,143.0,82.0,32.0,105000.0,0.0,1,1.0,1
20,1,145.0,63.0,40.0,170000.0,25000.0,0,1.0,1
19,1,28.0,,,32000.0,0.0,1,1.0,1
20,1,33.0,9.0,15.0,38000.0,3000.0,0,,1
6,1,70.0,,,40000.0,5000.0,0,1.0,1
7,1,47.0,28.0,6.0,60000.0,8000.0,0,1.0,1
15,1,90.0,50.0,15.0,65000.0,10000.0,0,1.0,1
7,1,107.0,78.0,7.9,90000.0,6000.0,0,1.0,1
19,1,107.0,75.0,15.0,95000.0,13000.0,0,1.0,1
3,1,13.0,10.0,2.0,25000.0,0.0,1,1.0,1
16,1,32.7,17.0,7.0,25000.0,3000.0,0,1.0,1
14,0,33.9,19.1,8.0,26000.0,2500.0,0,1.0,1
4,0,27.0,27.0,,26000.0,3000.0,0,1.0,1
19,1,30.0,15.0,8.0,27000.0,3000.0,0,1.0,1
16,1,37.0,18.0,10.0,37000.0,0.0,1,1.0,1
10,1,31.0,18.0,7.0,35000.0,2800.0,0,1.0,1
5,0,30.0,15.0,8.0,35000.0,4000.0,0,1.0,1
10,1,62.0,36.0,16.0,35000.0,5000.0,0,1.0,1
10,1,52.0,34.0,10.0,38000.0,3000.0,0,1.0,1
10,1,38.0,17.0,11.0,38000.0,3500.0,0,1.0,1
20,1,55.0,28.0,7.0,38000.0,4000.0,0,1.0,1
0,1,32.2,20.0,10.0,40000.0,3000.0,0,1.0,1
10,1,40.0,15.0,15.0,40000.0,4000.0,0,1.0,1
0,1,26.0,15.0,5.0,43000.0,3000.0,0,1.0,0
0,1,26.0,15.0,5.0,46000.0,0.0,1,1.0,1
10,1,41.0,17.2,12.3,50000.0,0.0,1,1.0,1
0,1,42.0,20.0,5.0,50000.0,5000.0,0,1.0,1
0,1,57.0,36.0,8.0,45000.0,5000.0,0,1.0,1
0,1,47.0,22.0,10.0,50000.0,3000.0,0,1.0,1
0,1,46.0,20.0,5.0,57000.0,5000.0,0,1.0,0
14,1,70.0,35.2,11.9,50000.0,7000.0,0,1.0,1
0,1,81.0,57.0,9.0,54000.0,4000.0,0,1.0,1
10,0,68.0,40.0,10.0,53000.0,5000.0,0,1.0,1
0,1,32.0,15.0,10.0,52500.0,7000.0,0,1.0,1
0,1,68.0,35.0,19.0,53000.0,7000.0,0,1.0,1
15,1,75.0,50.0,12.0,55000.0,5000.0,0,1.0,1
0,1,71.0,45.0,14.0,55000.0,8000.0,0,1.0,1
7,1,70.0,,,59000.0,4500.0,0,1.0,1
8,1,73.0,,,59900.0,4900.0,0,1.0,1
10,1,76.0,49.0,9.0,60000.0,5000.0,0,1.0,1
13,1,78.0,42.0,10.0,60000.0,7000.0,0,1.0,1
6,1,55.0,20.0,20.0,70000.0,4000.0,0,1.0,1
0,1,32.0,15.0,10.0,70000.0,5000.0,0,1.0,0
0,1,88.0,41.0,15.0,75000.0,0.0,1,1.0,1
11,1,33.0,20.0,9.0,75000.0,0.0,1,1.0,1
0,1,74.0,40.0,15.0,75000.0,5000.0,0,1.0,1
16,1,86.0,,,72000.0,8000.0,0,1.0,1
0,1,74.0,35.0,15.0,80000.0,5000.0,0,1.0,1
0,1,32.0,15.0,10.0,80000.0,5000.0,0,1.0,0
17,1,74.0,40.0,15.0,80000.0,5000.0,0,1.0,1
0,1,109.0,72.0,16.0,80000.0,6400.0,0,1.0,1
0,1,45.0,20.0,15.0,82500.0,5000.0,0,1.0,0
0,1,55.0,18.0,19.0,80000.0,10000.0,0,1.0,1
11,1,37.0,15.0,12.0,90000.0,0.0,1,1.0,1
0,1,50.0,20.0,15.0,87000.0,5000.0,0,1.0,0
11,1,45.0,30.0,10.0,100000.0,0.0,1,1.0,1
0,1,70.0,40.0,12.0,98000.0,7000.0,0,1.0,1
0,1,109.0,72.0,16.0,100000.0,7500.0,0,1.0,1
5,0,109.0,64.0,16.0,100000.0,7500.0,0,1.0,1
16,1,180.0,75.0,17.0,98000.0,15000.0,0,1.0,1
0,1,148.6,87.2,24.9,105000.0,10000.0,0,1.0,1
5,1,93.0,56.0,15.0,110000.0,8000.0,0,1.0,1
15,0,107.0,70.0,16.0,120000.0,15000.0,0,1.0,1
0,1,160.0,100.0,25.0,130000.0,15000.0,0,1.0,1
5,0,33.0,,,23000.0,0.0,1,1.0,1
0,1,40.0,20.0,8.0,24000.0,1920.0,0,,1
0,1,38.2,19.0,10.0,28000.0,0.0,1,,1
0,1,27.0,17.0,,25000.0,4000.0,0,1.0,1
0,1,38.2,19.0,10.0,28000.0,2240.0,0,,1
6,0,65.0,10.0,,30000.0,0.0,1,1.0,1
0,1,37.0,18.0,10.0,29000.0,2320.0,0,,1
0,1,32.4,17.7,7.2,30000.0,2400.0,0,,1
6,0,38.0,14.0,14.0,30000.0,3500.0,0,1.0,1
13,1,55.0,,,32000.0,3500.0,0,1.0,1
0,1,39.8,20.0,10.0,35000.0,2800.0,0,,1
0,1,33.0,10.0,20.0,35000.0,2800.0,0,,1
0,1,52.0,37.0,10.0,36000.0,2880.0,0,,1
22,1,67.0,34.0,12.0,39000.0,0.0,1,1.0,1
0,1,43.0,18.0,12.3,40000.0,3200.0,0,,1
0,1,42.0,25.0,10.0,40000.0,3200.0,0,,1
2,1,58.0,35.0,7.0,40000.0,3000.0,0,1.0,1
0,1,80.0,60.0,12.0,45000.0,0.0,1,,1
9,1,80.0,,,50000.0,5000.0,0,1.0,1
16,1,75.0,,,55000.0,0.0,1,1.0,1
15,1,55.0,22.0,18.0,58000.0,0.0,1,1.0,1
0,1,82.5,37.0,15.0,65000.0,5200.0,0,,1
29,1,76.0,,,65000.0,5000.0,0,1.0,1
9,1,82.0,65.0,10.0,65000.0,6000.0,0,1.0,1
5,1,74.0,38.5,9.2,70000.0,5000.0,0,1.0,1
27,1,60.0,25.0,25.0,65000.0,10000.0,0,1.0,1
15,1,90.0,40.0,,80000.0,0.0,1,1.0,1
15,1,71.0,48.0,16.0,78000.0,4000.0,0,1.0,1
0,1,110.0,69.0,14.0,90000.0,7200.0,0,,1
17,1,156.0,98.0,24.0,90000.0,7000.0,0,1.0,1
9,0,115.0,35.0,,110000.0,0.0,1,1.0,1
0,1,148.6,87.0,25.0,105000.0,8400.0,0,,1
17,1,142.0,88.0,16.0,140000.0,10000.0,0,1.0,1
14,1,167.0,120.0,,200000.0,16000.0,0,1.0,1
10,1,15.0,12.0,,19000.0,0.0,1,1.0,1
10,1,33.0,18.0,8.0,18000.0,2000.0,0,1.0,1
10,0,17.0,9.0,4.0,18000.0,3000.0,0,1.0,1
6,0,22.0,,,23000.0,0.0,1,1.0,1
15,1,16.0,15.0,1.0,20000.0,3000.0,0,1.0,1
14,1,38.0,20.0,8.0,20000.0,3500.0,0,1.0,1
12,1,35.0,18.0,7.0,24000.0,0.0,1,1.0,0
8,0,62.0,27.7,19.7,24999.0,0.0,1,1.0,1
7,1,31.7,17.2,7.6,25000.0,0.0,1,1.0,1
35,1,24.0,,,23000.0,2500.0,0,1.0,1
16,1,48.0,30.0,7.0,26000.0,0.0,1,1.0,1
5,0,25.0,,,24000.0,2500.0,0,1.0,1
10,1,32.0,19.0,7.0,24000.0,3000.0,0,1.0,1
15,1,28.0,17.0,,24000.0,3000.0,0,1.0,1
4,0,34.0,18.0,8.0,23000.0,4000.0,0,1.0,1
12,1,32.0,18.0,8.0,25000.0,3000.0,0,1.0,1
10,0,31.0,14.0,10.0,25000.0,3000.0,0,1.0,1
10,1,36.0,18.0,7.0,25000.0,3000.0,0,1.0,1
0,1,38.0,14.0,12.0,29000.0,0.0,1,1.0,1
19,1,47.3,30.0,9.0,25000.0,5000.0,0,1.0,1
4,1,35.0,12.0,,30000.0,0.0,1,1.0,1
7,0,38.0,15.0,10.0,28000.0,2000.0,0,1.0,1
7,0,38.0,16.0,12.0,28000.0,2000.0,0,1.0,1
10,1,42.0,20.0,20.0,25000.0,5000.0,0,1.0,1
4,0,45.0,20.0,10.0,25000.0,5000.0,0,1.0,1
0,1,38.0,13.0,11.0,26000.0,4500.0,0,1.0,1
17,1,37.0,18.0,8.0,28000.0,3000.0,0,1.0,1
7,1,43.0,28.0,5.5,28000.0,3500.0,0,1.0,1
19,1,25.0,18.0,4.0,29000.0,3000.0,0,1.0,1
5,0,50.0,30.0,7.0,30000.0,2500.0,0,1.0,1
16,1,41.0,20.5,9.0,30000.0,2500.0,0,1.0,1
15,1,45.0,8.0,,42000.0,0.0,1,1.0,1
12,1,37.0,20.0,9.0,30000.0,0.0,1,1.0,1
15,1,36.0,19.0,8.0,30000.0,0.0,1,1.0,1
12,1,60.0,46.0,9.0,45000.0,0.0,1,1.0,1
17,1,35.0,18.0,8.0,26000.0,0.0,1,1.0,1
15,1,37.0,20.0,7.0,28000.0,0.0,1,1.0,1
5,0,36.0,19.7,8.0,28000.0,0.0,1,1.0,1
11,1,48.0,30.0,7.0,35000.0,0.0,1,1.0,1
9,1,38.0,18.0,10.0,35000.0,0.0,1,1.0,1
7,1,45.0,31.0,7.0,40000.0,0.0,1,1.0,1
5,1,46.0,32.0,6.0,45000.0,0.0,1,1.0,1
14,1,75.0,32.0,21.0,65000.0,0.0,1,1.0,1
12,1,75.0,48.0,10.0,65000.0,0.0,1,1.0,1
15,1,32.0,20.0,7.0,26000.0,0.0,1,1.0,1
20,1,38.0,20.0,10.0,27000.0,0.0,1,1.0,1
19,1,32.0,19.0,6.0,30000.0,0.0,1,1.0,1
18,1,35.0,19.0,11.0,30000.0,0.0,1,1.0,1
2,1,39.0,8.0,,32000.0,0.0,1,1.0,1
19,1,34.4,19.0,10.0,33000.0,0.0,1,1.0,0
5,1,35.0,18.0,10.0,35000.0,0.0,1,1.0,1
5,1,40.0,20.0,10.0,37000.0,0.0,1,1.0,1
5,0,34.0,18.0,8.0,38000.0,0.0,1,1.0,1
8,1,45.0,30.0,7.0,40000.0,0.0,1,1.0,1
14,1,45.0,28.0,7.0,40000.0,0.0,1,1.0,1
1,1,33.0,18.0,6.0,40000.0,0.0,1,1.0,1
5,1,48.0,30.0,7.0,40000.0,0.0,1,1.0,1
15,1,35.0,19.0,6.0,40000.0,0.0,1,1.0,1
8,1,46.0,33.0,7.0,43000.0,0.0,1,1.0,1
4,1,44.0,32.0,6.0,45000.0,0.0,1,1.0,1
10,1,38.0,19.0,10.0,45000.0,0.0,1,1.0,1
0,1,65.0,46.3,7.8,45000.0,0.0,1,1.0,1
4,1,46.0,30.0,6.0,45000.0,0.0,1,1.0,1
9,1,45.0,30.0,6.0,46000.0,0.0,1,1.0,1
9,1,48.0,8.0,,48000.0,0.0,1,2.0,1
3,0,64.0,,,50000.0,0.0,1,1.0,1
14,1,38.0,8.0,,52000.0,0.0,1,1.0,1
11,1,55.0,,,53000.0,0.0,1,1.0,1
15,1,67.0,7.0,,53000.0,0.0,1,1.0,1
8,1,64.0,39.0,7.0,55000.0,0.0,1,1.0,1
5,1,45.0,31.0,7.0,55000.0,0.0,1,1.0,1
3,1,51.0,35.0,7.0,55000.0,0.0,1,1.0,1
16,1,65.0,43.0,10.0,55000.0,0.0,1,1.0,0
3,1,53.0,20.0,12.0,55000.0,0.0,1,1.0,1
9,1,52.0,39.0,5.0,58000.0,0.0,1,1.0,1
3,1,70.0,45.0,,60000.0,0.0,1,1.0,1
15,1,78.0,9.0,,60000.0,0.0,1,1.0,1
18,1,74.0,52.0,10.0,65000.0,0.0,1,1.0,1
3,1,70.0,30.0,24.0,65000.0,0.0,1,1.0,1
6,1,62.0,38.0,8.0,66000.0,0.0,1,1.0,1
3,1,105.0,49.0,27.0,70000.0,0.0,1,1.0,1
9,1,60.0,34.0,9.0,75000.0,0.0,1,1.0,1
18,1,36.0,10.0,,27000.0,0.0,1,1.0,1
7,1,39.0,20.0,8.0,28000.0,0.0,1,1.0,1
16,1,30.0,17.0,8.5,28000.0,0.0,1,1.0,1
14,1,32.0,20.0,6.0,29000.0,0.0,1,1.0,1
4,1,36.0,20.0,6.0,30000.0,0.0,1,1.0,1
6,1,38.0,20.0,8.0,32000.0,0.0,1,1.0,1
7,1,34.6,19.0,12.0,32000.0,0.0,1,1.0,1
12,1,36.0,21.0,10.0,32000.0,0.0,1,1.0,1
17,1,33.0,18.0,7.0,33000.0,0.0,1,1.0,1
11,1,35.0,20.0,8.0,33000.0,0.0,1,1.0,1
10,1,45.0,30.0,6.0,34000.0,0.0,1,1.0,1
17,1,32.0,18.0,6.0,35000.0,0.0,1,1.0,1
5,1,39.8,30.0,6.8,35000.0,0.0,1,1.0,1
14,1,33.0,20.0,6.0,35000.0,0.0,1,1.0,1
13,1,35.0,19.5,9.5,35000.0,0.0,1,1.0,1
22,1,45.0,30.0,10.0,38000.0,0.0,1,1.0,1
18,1,60.0,29.0,12.0,38000.0,0.0,1,1.0,1
14,1,38.0,,,38500.0,0.0,1,1.0,1
2,1,44.0,31.0,6.0,39000.0,0.0,1,1.0,1
4,0,54.0,36.0,10.0,40000.0,0.0,1,1.0,1
5,1,45.0,33.0,6.5,40000.0,0.0,1,1.0,1
17,1,56.0,30.0,10.0,40000.0,0.0,1,1.0,1
12,1,53.0,35.0,8.0,40000.0,0.0,1,1.0,1
5,1,53.0,33.0,10.0,40000.0,0.0,1,1.0,1
3,0,52.0,36.0,11.0,40000.0,0.0,1,1.0,1
2,1,44.3,30.0,6.2,42000.0,0.0,1,1.0,1
3,1,36.0,,,44000.0,0.0,1,1.0,1
10,1,44.0,27.0,6.0,45000.0,0.0,1,1.0,0
6,1,48.0,30.0,9.5,45000.0,0.0,1,1.0,1
10,1,49.0,22.0,11.0,45000.0,0.0,1,1.0,1
8,1,60.1,46.0,6.0,45000.0,0.0,1,1.0,1
10,1,44.2,,,46000.0,0.0,1,1.0,1
10,1,46.0,31.0,6.2,50000.0,0.0,1,1.0,1
6,1,56.0,,,50000.0,0.0,1,1.0,1
12,0,62.0,,,54500.0,0.0,1,1.0,1
5,1,60.0,25.0,25.0,60000.0,0.0,1,1.0,1
14,1,58.5,44.0,6.0,70000.0,0.0,1,1.0,1
10,0,110.0,74.0,9.0,78000.0,0.0,1,1.0,1
2,1,115.0,67.0,15.0,99990.0,0.0,1,1.0,1
7,1,84.0,60.0,12.0,110000.0,0.0,1,1.0,1
3,1,104.0,,,119500.0,0.0,1,1.0,1
12,1,32.0,19.0,6.0,30000.0,0.0,1,1.0,0
3,1,39.0,19.0,8.0,32000.0,0.0,1,1.0,1
10,1,34.0,19.0,7.0,33000.0,0.0,1,1.0,1
14,1,33.0,20.0,,33000.0,0.0,1,1.0,1
11,1,33.0,18.0,9.0,35000.0,0.0,1,1.0,1
3,1,40.0,21.0,10.0,38000.0,0.0,1,1.0,1
12,1,64.0,34.0,9.0,40000.0,0.0,1,1.0,1
5,0,41.5,18.0,10.0,40000.0,0.0,1,1.0,1
2,1,47.8,31.0,7.0,40000.0,0.0,1,1.0,1
9,1,46.0,30.0,7.0,45000.0,0.0,1,1.0,1
18,1,96.0,76.0,10.0,50000.0,0.0,1,1.0,1
18,1,38.0,26.0,8.0,52000.0,0.0,1,1.0,1
10,1,48.0,35.0,7.0,55000.0,0.0,1,1.0,1
6,1,70.0,,,65000.0,0.0,1,1.0,1
17,1,64.0,,,65000.0,0.0,1,1.0,1
10,0,110.0,74.0,9.0,78000.0,0.0,1,1.0,1
3,1,100.0,,,85000.0,0.0,1,1.0,1
7,1,84.1,42.8,13.0,110000.0,0.0,1,1.0,1
11,1,33.0,7.0,,42000.0,0.0,1,1.0,1
10,1,52.0,8.0,,43000.0,0.0,1,1.0,1
3,1,57.2,,,75000.0,0.0,1,1.0,1
4,1,150.0,,,450000.0,0.0,1,1.0,1
7,1,250.0,201.0,18.0,,0.0,1,1.0,1
3,1,112.0,89.0,,310000.0,0.0,1,1.0,1
3,1,90.0,,,400000.0,0.0,1,1.0,1
7,1,115.0,70.0,15.0,215000.0,0.0,1,1.0,1
7,1,104.0,,,360000.0,0.0,1,1.0,1
7,1,120.0,,,420000.0,0.0,1,1.0,1
6,1,203.0,150.0,,570000.0,0.0,1,1.0,1
2,1,130.0,,,150000.0,0.0,1,1.0,1
6,1,120.0,,,200000.0,0.0,1,1.0,1
2,1,147.0,,,1030000.0,0.0,1,1.0,1
1,1,210.0,,,1475000.0,0.0,1,1.0,1
2,1,100.0,77.0,12.0,120000.0,0.0,1,1.0,1
5,1,90.0,66.0,10.0,160000.0,0.0,1,1.0,1
5,1,128.0,80.0,20.0,160000.0,0.0,1,1.0,1
2,1,93.4,,,475000.0,0.0,1,1.0,1
1,1,80.3,,,550000.0,0.0,1,1.0,1
5,1,60.0,40.0,6.0,51000.0,0.0,1,1.0,1
8,1,80.0,48.0,18.0,200000.0,0.0,1,1.0,1
5,1,100.0,75.0,8.0,240000.0,0.0,1,1.0,1
4,1,150.0,120.0,10.0,250000.0,0.0,1,1.0,1
6,1,200.0,,,270000.0,0.0,1,1.0,1
5,1,109.0,64.0,12.0,300000.0,0.0,1,1.0,1
5,1,200.0,,,330000.0,0.0,1,1.0,1
5,1,157.0,112.0,13.0,400000.0,0.0,1,1.0,1
0,1,235.0,25.0,,750000.0,0.0,1,,1
4,1,50.0,30.0,5.0,87000.0,0.0,1,1.0,1
2,1,75.0,20.0,,100000.0,0.0,1,1.0,1
8,1,42.0,22.0,8.0,110000.0,0.0,1,1.0,1
4,1,110.0,72.0,20.0,140000.0,0.0,1,1.0,1
6,1,100.0,70.0,10.0,140000.0,0.0,1,1.0,1
5,1,29.0,,,150000.0,0.0,1,1.0,1
5,1,30.0,,,150000.0,0.0,1,1.0,1
3,1,80.0,,,170000.0,0.0,1,1.0,1
0,1,81.0,,,205000.0,0.0,1,,1
0,1,190.0,130.0,23.0,250000.0,0.0,1,1.0,1
6,1,200.0,,,270000.0,0.0,1,1.0,1
2,1,255.0,15.0,,270000.0,0.0,1,1.0,1
5,1,135.0,111.0,10.0,280000.0,0.0,1,1.0,1
7,1,140.0,112.0,,300000.0,0.0,1,1.0,1
4,1,110.0,,,300000.0,0.0,1,1.0,1
5,1,195.0,,,330000.0,0.0,1,1.0,1
7,1,150.0,108.0,20.0,470000.0,0.0,1,1.0,1
2,1,185.0,104.0,20.0,470000.0,0.0,1,1.0,1
12,1,174.0,,,550000.0,0.0,1,1.0,1
9,1,170.0,150.0,10.0,650000.0,0.0,1,1.0,1
10,1,35.0,20.0,10.0,65000.0,0.0,1,1.0,1
5,1,124.0,,,140000.0,0.0,1,1.0,1
3,1,61.0,38.0,15.0,180000.0,0.0,1,1.0,1
2,1,120.0,,,210000.0,0.0,1,1.0,1
5,1,140.0,82.0,30.0,280000.0,0.0,1,1.0,1
4,1,138.0,131.0,,280000.0,0.0,1,1.0,1
7,1,71.8,8.0,,350000.0,0.0,1,1.0,1
3,1,140.0,8.0,,400000.0,0.0,1,1.0,1
7,1,142.0,88.0,17.0,470000.0,0.0,1,1.0,1
3,1,371.0,18.0,,,0.0,1,1.0,1
6,1,169.4,15.0,,650000.0,0.0,1,1.0,1
9,1,41.0,21.0,10.0,65000.0,0.0,1,1.0,1
3,1,55.0,33.0,11.0,90000.0,0.0,1,1.0,1
2,1,61.0,45.0,6.0,110000.0,0.0,1,1.0,1
7,1,80.0,50.0,9.0,150000.0,0.0,1,1.0,1
4,1,114.0,55.0,15.0,210000.0,0.0,1,1.0,1
5,1,174.0,101.0,10.0,250000.0,0.0,1,1.0,1
3,1,135.0,14.0,,249000.0,0.0,1,1.0,0
6,1,132.0,,,450000.0,0.0,1,1.0,1
9,1,150.0,83.0,17.0,470000.0,0.0,1,1.0,1
6,1,176.0,100.0,20.0,550000.0,0.0,1,1.0,1
2,1,48.0,24.0,10.0,75000.0,0.0,1,1.0,1
7,1,55.0,28.0,8.0,100000.0,0.0,1,1.0,1
8,1,75.0,40.0,16.0,100000.0,0.0,1,1.0,1
2,1,86.2,,,140000.0,0.0,1,1.0,1
5,1,98.0,45.0,20.0,160000.0,0.0,1,1.0,1
3,1,67.0,45.0,7.0,170000.0,0.0,1,1.0,1
4,1,65.0,50.0,,180000.0,0.0,1,1.0,1
1,1,93.0,53.0,15.0,190000.0,0.0,1,1.0,1
4,1,156.0,110.0,18.0,200000.0,0.0,1,1.0,1
6,1,114.0,66.0,20.0,210000.0,0.0,1,1.0,1
6,1,174.0,,,250000.0,0.0,1,1.0,1
1,1,150.0,90.0,30.0,250000.0,0.0,1,1.0,1
5,1,135.0,,,250000.0,0.0,1,1.0,1
1,1,160.0,118.0,22.0,280000.0,0.0,1,1.0,1
3,1,100.0,65.0,20.0,299000.0,0.0,1,1.0,1
6,1,112.0,56.0,15.0,310000.0,0.0,1,1.0,1
3,1,195.0,,,330000.0,0.0,1,1.0,1
0,1,150.0,,,330000.0,0.0,1,,1
3,1,148.0,82.0,9.0,400000.0,0.0,1,1.0,1
7,1,200.0,140.0,20.0,570000.0,0.0,1,1.0,1
1,1,90.0,60.0,9.0,110000.0,0.0,1,1.0,1
7,1,46.8,30.0,7.0,50000.0,0.0,1,1.0,1
6,1,65.0,,,60000.0,0.0,1,1.0,1
2,1,45.0,24.0,10.0,65000.0,0.0,1,1.0,1
4,1,50.0,29.0,10.0,78000.0,0.0,1,1.0,1
5,1,60.0,36.0,10.0,90000.0,0.0,1,1.0,1
4,1,35.0,20.0,6.0,90000.0,0.0,1,1.0,1
6,1,59.0,30.0,9.0,89999.0,0.0,1,1.0,1
3,1,97.0,10.0,,120000.0,0.0,1,1.0,1
2,1,110.0,70.0,15.0,130000.0,0.0,1,1.0,1
2,1,110.0,87.0,12.0,130000.0,0.0,1,1.0,1
4,1,85.0,58.0,11.0,135000.0,0.0,1,1.0,1
5,1,90.0,83.0,,140000.0,0.0,1,1.0,1
7,1,100.0,78.0,20.0,160000.0,0.0,1,1.0,1
2,1,142.0,96.0,24.0,170000.0,0.0,1,1.0,1
5,1,67.0,53.0,8.0,170000.0,0.0,1,1.0,1
2,1,100.0,12.0,,180000.0,0.0,1,1.0,1
2,1,56.0,31.0,12.0,180000.0,0.0,1,1.0,0
5,1,68.0,12.0,,180000.0,0.0,1,1.0,1
2,1,105.0,60.0,16.0,185000.0,0.0,1,1.0,1
4,1,160.0,130.0,15.0,190000.0,0.0,1,1.0,1
1,1,122.0,10.0,,200000.0,0.0,1,1.0,1
3,1,160.0,15.0,,200000.0,0.0,1,1.0,1
6,1,160.0,,,250000.0,0.0,1,1.0,1
2,1,104.0,56.0,22.0,250000.0,0.0,1,1.0,1
3,1,165.0,120.0,15.0,250000.0,0.0,1,1.0,1
7,1,190.0,143.0,19.0,250000.0,0.0,1,1.0,1
6,1,137.0,85.0,15.0,250000.0,0.0,1,1.0,1
10,1,150.0,114.0,10.0,250000.0,0.0,1,1.0,1
6,1,150.0,86.0,5.0,250000.0,0.0,1,1.0,1
1,1,100.0,,,299000.0,0.0,1,1.0,1
7,1,210.0,,,300000.0,0.0,1,1.0,1
4,1,170.0,119.0,20.0,300000.0,0.0,1,1.0,1
3,1,112.0,40.0,,310000.0,0.0,1,1.0,1
6,1,150.0,,,320000.0,0.0,1,1.0,1
6,1,114.0,,,350000.0,0.0,1,1.0,1
0,1,125.0,12.0,,390000.0,0.0,1,,1
4,1,130.0,104.0,,400000.0,0.0,1,1.0,1
6,1,149.0,82.0,9.0,400000.0,0.0,1,1.0,1
3,1,168.0,97.0,25.0,470000.0,0.0,1,1.0,1
9,1,250.0,171.0,18.0,,0.0,1,1.0,1
4,1,174.0,18.0,,550000.0,0.0,1,1.0,1
9,1,203.0,,,570000.0,0.0,1,1.0,1
7,1,260.0,,,700000.0,0.0,1,1.0,1
5,1,220.0,156.0,10.0,750000.0,0.0,1,1.0,1
10,1,35.0,9.0,,47000.0,0.0,1,1.0,1
5,1,45.0,21.0,10.0,67000.0,0.0,1,1.0,1
15,1,57.1,35.6,5.0,75000.0,0.0,1,1.0,1
2,1,40.0,28.0,4.7,75000.0,0.0,1,1.0,1
7,1,60.0,,,80000.0,0.0,1,1.0,1
2,1,56.0,9.0,,80000.0,0.0,1,1.0,1
5,1,60.0,36.0,10.0,90000.0,0.0,1,1.0,1
6,1,60.0,38.0,7.0,95000.0,0.0,1,1.0,1
7,1,75.0,44.0,10.0,95000.0,0.0,1,1.0,1
10,1,70.0,42.0,10.0,100000.0,0.0,1,1.0,1
5,1,63.0,40.0,13.0,110000.0,0.0,1,1.0,1
1,1,64.0,50.0,,110000.0,0.0,1,1.0,1
5,1,52.0,,,110000.0,0.0,1,1.0,1
3,1,110.0,72.0,10.0,120000.0,0.0,1,1.0,1
10,1,116.0,73.0,10.0,120000.0,0.0,1,1.0,1
4,1,85.0,62.0,9.0,120000.0,0.0,1,1.0,1
3,1,110.0,70.0,15.0,130000.0,0.0,1,1.0,1
5,1,110.0,87.0,12.0,130000.0,0.0,1,1.0,1
4,1,80.0,51.0,9.0,130000.0,0.0,1,1.0,1
8,1,61.0,41.9,5.0,130000.0,0.0,1,1.0,1
2,1,110.0,70.0,15.0,130000.0,0.0,1,1.0,1
6,1,91.0,63.0,12.0,135000.0,0.0,1,1.0,1
4,1,83.0,50.0,13.0,135000.0,0.0,1,1.0,1
2,1,108.0,60.0,11.0,140000.0,0.0,1,1.0,1
6,1,100.0,,,140000.0,0.0,1,1.0,1
7,1,90.0,74.0,10.0,140000.0,0.0,1,1.0,1
5,1,80.0,64.0,,140000.0,0.0,1,1.0,1
5,1,96.0,61.0,12.0,145000.0,0.0,1,2.0,1
5,1,55.0,37.0,8.0,150000.0,0.0,1,1.0,1
0,1,110.0,80.0,20.0,150000.0,0.0,1,1.0,1
10,1,100.0,,,160000.0,0.0,1,1.0,1
5,1,149.0,109.0,38.0,170000.0,0.0,1,1.0,1
3,1,73.0,61.0,7.0,170000.0,0.0,1,1.0,1
2,1,56.0,31.0,12.0,180000.0,0.0,1,1.0,1
4,1,75.0,59.0,10.0,180000.0,0.0,1,1.0,1
6,1,120.0,90.0,8.0,190000.0,0.0,1,1.0,1
7,1,160.0,91.0,11.0,190000.0,0.0,1,1.0,1
7,1,68.7,43.0,10.0,195000.0,0.0,1,1.0,1
7,1,140.0,87.0,18.0,195000.0,0.0,1,1.0,1
2,1,150.0,,,200000.0,0.0,1,1.0,1
5,1,103.0,48.0,12.0,200000.0,0.0,1,1.0,1
5,1,126.3,76.0,16.0,200000.0,0.0,1,3.0,1
5,1,156.0,110.0,18.0,200000.0,0.0,1,1.0,1
11,1,115.0,76.0,15.0,215000.0,0.0,1,,1
6,1,115.0,,,215000.0,0.0,1,1.0,1
